threshold,precision,recall,f1,costo_q,alertas_por_100k
0.0019335476876673778,0.03952011291460833,0.9955555555555555,0.07602239945698286,1968240.0,85316.4747497554
0.0019411145538703845,0.03955849889624724,0.9955555555555555,0.07609341825902335,1966260.0,85233.68706254233
0.0019466244100871989,0.03959695951917978,0.9955555555555555,0.07616456987419246,1964280.0,85150.89937532927
0.0019605648630708107,0.039635495001327084,0.9955555555555555,0.07623585467540203,1962300.0,85068.1116881162
0.001967485561062933,0.03967410556145944,0.9955555555555555,0.07630727303696133,1960320.0,84985.32400090314
0.001976740862510088,0.03971279141920043,0.9955555555555555,0.07637882533458358,1958340.0,84902.53631369007
0.001983436404606289,0.03975155279503106,0.9955555555555555,0.07645051194539249,1956360.0,84819.74862647701
0.001992478322184596,0.03979038991029399,0.9955555555555555,0.07652233324792894,1954380.0,84736.96093926394
0.0020009028923502347,0.03982930298719772,0.9955555555555555,0.07659428962215763,1952400.0,84654.17325205088
0.002006560178128769,0.03986829224882086,0.9955555555555555,0.07666638144947377,1950420.0,84571.38556483781
0.00201192914050437,0.039907357919116336,0.9955555555555555,0.07673860911270983,1948440.0,84488.59787762475
0.002018740548824332,0.03994650022291574,0.9955555555555555,0.07681097299614231,1946460.0,84405.81019041168
0.00202356933651173,0.039989288583415154,0.9955555555555555,0.07689007122629365,1944300.0,84315.49634981561
0.0020309133519532604,0.040028591851322376,0.9955555555555555,0.0769627211819275,1942320.0,84232.70866260254
0.002038231987697038,0.04006797245326894,0.9955555555555555,0.07703550855472445,1940340.0,84149.92097538948
0.002045928253751856,0.04010743061772605,0.9955555555555555,0.07710843373493977,1938360.0,84067.13328817641
0.0020519976683286453,0.04014696657406577,0.9955555555555555,0.07718149711430787,1936380.0,83984.34560096335
0.0020566618600613424,0.040186580552565486,0.9955555555555555,0.07725469908604932,1934400.0,83901.55791375028
0.002063712292745811,0.04022627278441232,0.9955555555555555,0.07732804004487788,1932420.0,83818.77022653722
0.0020702581512122135,0.04026604350170771,0.9955555555555555,0.07740152038700761,1930440.0,83735.98253932415
