auc_pr,roc_auc,brier,threshold,precision,recall,f1,tn,fp,fn,tp,costo_q,alertas_por_100k
0.468351019842707,0.8950017489991838,0.022482799041510182,0.021052935251182733,0.10520231213872833,0.8605200945626478,0.1874839041977852,19537,6192,118,728,1610160.0,26039.510818438383
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02115562390019468,0.10526315789473684,0.8581560283687943,0.1875242154203797,19558,6171,120,726,1614780.0,25952.963311382875
0.468351019842707,0.8950017489991838,0.022482799041510182,0.021204999629849678,0.10561536223450683,0.8581560283687943,0.18808290155440416,19581,6148,120,726,1610640.0,25866.415804327375
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02126826781101069,0.10567800321121004,0.8557919621749409,0.18812524360140315,19602,6127,122,724,1615260.0,25779.868297271874
0.468351019842707,0.8950017489991838,0.022482799041510182,0.021350491605036603,0.1060339777387229,0.8557919621749409,0.1886890800104248,19625,6104,122,724,1611120.0,25693.320790216367
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02143129056639581,0.1063767264178666,0.8557919621749409,0.18923157344485103,19647,6082,122,724,1607160.0,25610.536218250236
0.468351019842707,0.8950017489991838,0.022482799041510182,0.021516889588813905,0.1067374318148312,0.8557919621749409,0.18980207104469787,19670,6059,122,724,1603020.0,25523.988711194736
0.468351019842707,0.8950017489991838,0.022482799041510182,0.021592640220246543,0.10710059171597633,0.8557919621749409,0.19037601893242176,19693,6036,122,724,1598880.0,25437.441204139228
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02166372633411331,0.10731779723912721,0.8546099290780141,0.19068970064618224,19715,6014,123,723,1599120.0,25350.893697083728
0.468351019842707,0.8950017489991838,0.022482799041510182,0.021737754096017997,0.10768543342269883,0.8546099290780141,0.19126984126984126,19738,5991,123,723,1594980.0,25264.34619002822
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02185199672818764,0.10803945008965929,0.8546099290780141,0.19182807110639427,19760,5969,123,723,1591020.0,25181.561618062085
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02193585693989385,0.10841205578047683,0.8546099290780141,0.19241516966067865,19783,5946,123,723,1586880.0,25095.014111006585
0.468351019842707,0.8950017489991838,0.022482799041510182,0.022023819090101582,0.10878724044538068,0.8546099290780141,0.19300587293112653,19806,5923,123,723,1582740.0,25008.46660395108
0.468351019842707,0.8950017489991838,0.022482799041510182,0.022138835690428238,0.10901404197493583,0.8534278959810875,0.19333244075512115,19828,5901,124,722,1582980.0,24921.919096895577
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02220265030847683,0.10909090909090909,0.851063829787234,0.19339242546333602,19849,5880,126,720,1587600.0,24835.371589840073
0.468351019842707,0.8950017489991838,0.022482799041510182,0.022292768488093567,0.10945576162967467,0.851063829787234,0.1939655172413793,19871,5858,126,720,1583640.0,24752.587017873942
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02238324271613507,0.10983981693363844,0.851063829787234,0.19456830158086744,19894,5835,126,720,1579500.0,24666.03951081844
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02248904090506523,0.11007348438456828,0.8498817966903073,0.1949037679587964,19916,5813,127,719,1579740.0,24579.492003762934
0.468351019842707,0.8950017489991838,0.022482799041510182,0.022558254711280566,0.11046243662620986,0.8498817966903073,0.1955132562882393,19939,5790,127,719,1575600.0,24492.94449670743
0.468351019842707,0.8950017489991838,0.022482799041510182,0.022635123055190328,0.11068290427007862,0.8486997635933806,0.19582708304922952,19960,5769,128,718,1576020.0,24410.1599247413
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02274042326644612,0.11107673267326733,0.8486997635933806,0.19644322845417236,19983,5746,128,718,1571880.0,24323.612417685796
0.468351019842707,0.8950017489991838,0.022482799041510182,0.022842509480278755,0.11147337369973606,0.8486997635933806,0.1970632633456841,20006,5723,128,718,1567740.0,24237.06491063029
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02295028048144708,0.11187285758803366,0.8486997635933806,0.19768722466960353,20029,5700,128,718,1563600.0,24150.517403574788
0.468351019842707,0.8950017489991838,0.022482799041510182,0.023026041328604707,0.11227521501172791,0.8486997635933806,0.19831514984118215,20052,5677,128,718,1559460.0,24063.969896519284
0.468351019842707,0.8950017489991838,0.022482799041510182,0.023085456056134598,0.11266279617134788,0.8486997635933806,0.1989195179387727,20074,5655,128,718,1555500.0,23981.18532455315
0.468351019842707,0.8950017489991838,0.022482799041510182,0.023161966423799713,0.11291338582677166,0.8475177304964538,0.1992773763201779,20096,5633,129,717,1555740.0,23894.63781749765
0.468351019842707,0.8950017489991838,0.022482799041510182,0.023237484095045807,0.11332385016595543,0.8475177304964538,0.1999163529903806,20119,5610,129,717,1551600.0,23808.090310442145
0.468351019842707,0.8950017489991838,0.022482799041510182,0.023354826706806896,0.11373730964467005,0.8475177304964538,0.20055944055944055,20142,5587,129,717,1547460.0,23721.54280338664
0.468351019842707,0.8950017489991838,0.022482799041510182,0.023479366367860677,0.11415379716605636,0.8475177304964538,0.20120667882699594,20165,5564,129,717,1543320.0,23634.995296331137
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02356492318022513,0.11455504074133248,0.8475177304964538,0.20182969739619985,20187,5542,129,717,1539360.0,23552.210724365006
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02365961756254572,0.11481719050673508,0.8463356973995272,0.20220276757977973,20209,5520,130,716,1539600.0,23465.663217309502
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02377568841478305,0.1150812811846129,0.8451536643026005,0.20257826887661143,20231,5498,131,715,1539840.0,23379.115710254
0.468351019842707,0.8950017489991838,0.022482799041510182,0.023920780156799864,0.11518578352180937,0.8427895981087471,0.20267197271176804,20252,5477,133,713,1544460.0,23292.568203198494
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02402782268803415,0.11561537214204638,0.8427895981087471,0.20333666048766577,20275,5454,133,713,1540320.0,23206.020696142994
0.468351019842707,0.8950017489991838,0.022482799041510182,0.0241522784968371,0.11586655817737998,0.8416075650118203,0.20369045916177944,20296,5433,134,712,1540740.0,23123.236124176856
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02422707862904888,0.11613851682456713,0.8404255319148937,0.20407577497129736,20318,5411,135,711,1540980.0,23036.688617121352
0.468351019842707,0.8950017489991838,0.022482799041510182,0.024333491148886423,0.11657648794884408,0.8404255319148937,0.20475161987041038,20341,5388,135,711,1536840.0,22950.14111006585
0.468351019842707,0.8950017489991838,0.022482799041510182,0.024435160940445236,0.11701777485187624,0.8404255319148937,0.20543195608205722,20364,5365,135,711,1532700.0,22863.593603010348
0.468351019842707,0.8950017489991838,0.022482799041510182,0.024523916612264503,0.1174624153312407,0.8404255319148937,0.20611682852587332,20387,5342,135,711,1528560.0,22777.046095954844
0.468351019842707,0.8950017489991838,0.022482799041510182,0.024688381225401585,0.11755927706847952,0.8380614657210402,0.2061945615820852,20407,5322,137,709,1533360.0,22694.261523988713
0.468351019842707,0.8950017489991838,0.022482799041510182,0.024816940932914044,0.11784287616511319,0.8368794326241135,0.20659468923256494,20429,5300,138,708,1533600.0,22607.71401693321
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02497755492766359,0.11829573934837093,0.8368794326241135,0.207290294246816,20452,5277,138,708,1529460.0,22521.166509877705
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02511787875552663,0.11858436766185844,0.8356973995271868,0.20769682726204466,20474,5255,139,707,1529700.0,22434.6190028222
0.468351019842707,0.8950017489991838,0.022482799041510182,0.025253831212694977,0.11902356902356902,0.8356973995271868,0.20837017388741527,20496,5233,139,707,1525740.0,22351.83443085607
0.468351019842707,0.8950017489991838,0.022482799041510182,0.025325653278634893,0.11931722156498226,0.83451536643026,0.2087830844299867,20518,5211,140,706,1525980.0,22265.286923800566
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02543294118259913,0.11978282999660672,0.83451536643026,0.20949554896142433,20541,5188,140,706,1521840.0,22178.739416745062
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02557046344087111,0.1202520865269971,0.83451536643026,0.21021289266041387,20564,5165,140,706,1517700.0,22092.191909689558
0.468351019842707,0.8950017489991838,0.022482799041510182,0.025670917371095333,0.1207250341997264,0.83451536643026,0.21093516582013744,20587,5142,140,706,1513560.0,22005.644402634054
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02575133605383419,0.12083762444215586,0.8321513002364066,0.21103117505995203,20607,5122,142,704,1518360.0,21922.85983066792
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02586002894802164,0.12131656039979322,0.8321513002364066,0.2117611670927959,20630,5099,142,704,1514220.0,21836.312323612416
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02596983551761703,0.12179930795847752,0.8321513002364066,0.2124962269846061,20653,5076,142,704,1510080.0,21749.764816556915
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02605560260451355,0.12228591280180649,0.8321513002364066,0.21323640769347266,20676,5053,142,704,1505940.0,21663.21730950141
0.468351019842707,0.8950017489991838,0.022482799041510182,0.026184236015392243,0.122602023020579,0.8309692671394799,0.21367781155015197,20698,5031,143,703,1506180.0,21576.669802445907
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02629996845862462,0.12289915966386554,0.8297872340425532,0.2140896614821592,20719,5010,144,702,1506600.0,21493.885230479773
0.468351019842707,0.8950017489991838,0.022482799041510182,0.026398308472239444,0.12339602742133943,0.8297872340425532,0.21484315225707729,20742,4987,144,702,1502460.0,21407.337723424273
0.468351019842707,0.8950017489991838,0.022482799041510182,0.026537895987161504,0.12354394634662902,0.8274231678486997,0.214987714987715,20763,4966,146,700,1507080.0,21320.79021636877
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02670348889241508,0.1238702817650186,0.8262411347517731,0.2154415164123902,20785,4944,147,699,1507320.0,21234.242709313265
0.468351019842707,0.8950017489991838,0.022482799041510182,0.026847500262040636,0.12419928825622775,0.8250591016548463,0.2158985462418806,20807,4922,148,698,1507560.0,21147.69520225776
0.468351019842707,0.8950017489991838,0.022482799041510182,0.027029337814453026,0.12433011789924973,0.8226950354609929,0.21601489757914338,20827,4902,150,696,1512360.0,21064.910630291626
0.468351019842707,0.8950017489991838,0.022482799041510182,0.027145014802914015,0.12448430493273542,0.8203309692671394,0.21616570627628096,20848,4881,152,694,1516980.0,20978.363123236122
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02729263583655643,0.12463976945244956,0.817966903073286,0.21631759924976554,20869,4860,154,692,1521600.0,20891.815616180622
0.468351019842707,0.8950017489991838,0.022482799041510182,0.027460480701420292,0.12497739193344186,0.8167848699763594,0.2167843137254902,20891,4838,155,691,1521840.0,20805.268109125118
0.468351019842707,0.8950017489991838,0.022482799041510182,0.02755752350429413,0.1251362150381402,0.8144208037825059,0.2169395465994962,20912,4817,157,689,1526460.0,20718.720602069614
0.468351019842707,0.8950017489991838,0.022482799041510182,0.027673433807735025,0.12563822027716995,0.8144208037825059,0.21769352290679306,20934,4795,157,689,1522500.0,20635.93603010348
0.468351019842707,0.8950017489991838,0.022482799041510182,0.027818899607707788,0.12598425196850394,0.8132387706855791,0.21817028698271762,20956,4773,158,688,1522740.0,20549.388523047975
0.468351019842707,0.8950017489991838,0.022482799041510182,0.027946969404184663,0.1265171018756896,0.8132387706855791,0.218968809675366,20979,4750,158,688,1518600.0,20462.841015992475
0.468351019842707,0.8950017489991838,0.022482799041510182,0.028105870592141383,0.1270544783010157,0.8132387706855791,0.21977319916946175,21002,4727,158,688,1514460.0,20376.29350893697
0.468351019842707,0.8950017489991838,0.022482799041510182,0.028201964875758913,0.1275727795290191,0.8132387706855791,0.2205481647699952,21024,4705,158,688,1510500.0,20293.508936970837
0.468351019842707,0.8950017489991838,0.022482799041510182,0.028317519353285497,0.12737430167597766,0.8085106382978723,0.22007722007722008,21043,4686,162,684,1523880.0,20206.961429915336
